fecha,maxima,minima
1962-01-01,20.5,9.4
1979-01-02,19.4,12.8
1975-01-03,19.6,1.2
2015-01-04,20.5,3.8
2012-01-05,22.4,5.2
1995-01-06,19.6,5.2
1982-01-07,20,8.8
1976-01-08,20.4,2.4
2004-01-09,20.8,12
2004-01-10,20.7,9
1974-01-11,20.4,9.4
2004-01-12,21,9.1
2015-01-13,19.6,5.2
1979-01-14,20.6,6.4
1974-01-15,20.2,8.4
1974-01-16,22.2,6.6
1968-01-17,23,3
1951-01-18,20.5,5.5
2007-01-19,22.2,8.1
2008-01-20,21.6,10.4
1981-01-21,22.6,3.8
1981-01-22,22.6,3.8
2016-01-23,21.9,11.5
2016-01-24,20.5,9.7
1959-01-25,24.2,12.5
1958-01-26,22.5,10
1983-01-27,21.4,2.4
1983-01-28,21.2,0
1994-01-29,23,8
1983-01-30,22.6,3
1983-01-31,22.6,2.8
