fecha,maxima,minima
2012-01-01,18.2,5.4
2003-01-02,19.3,10.8
1998-01-03,19.6,4.5
2018-01-04,19.7,9.3
2018-01-05,18.1,11.7
1958-01-06,18.6,6.8
2016-01-07,18.5,12.2
2016-01-08,20.6,13
1982-01-09,18,4.4
2016-01-10,19.8,12.5
1991-01-11,19,5.6
1994-01-12,18,4.5
1955-01-13,19.2,10.4
1955-01-14,18.6,12.2
1955-01-15,19.8,9.2
1955-01-16,17.4,9
1951-01-17,17,6.6
1969-01-18,17.8,5.6
2009-01-19,19.2,5.5
1959-01-20,19.6,5.4
1951-01-21,18.2,7.8
1966-01-22,18,11.2
2009-01-23,20,7
1980-01-24,19,9.2
1995-01-25,19.8,10.5
2004-01-26,19.2,7
2003-01-27,18.4,10.4
2002-01-28,17,1.5
1975-01-29,18,8.6
1975-01-30,17.8,5.4
2013-01-31,18.1,5.2
