fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1962-01-01,Enero,1,18.2,16.4,1962,1996
2003-01-02,Enero,2,18.8,16.7,2003,2018
2018-01-03,Enero,3,20.8,18.6,2018,1998
2018-01-04,Enero,4,19.9,17.4,2018,1966
2012-01-05,Enero,5,18.0,17.2,2012,2018
1999-01-06,Enero,6,17.6,17.2,1999,2012
1982-01-07,Enero,7,20.6,16.5,1982,2011
2016-01-08,Enero,8,19.5,16.4,2016,2011
2004-01-09,Enero,9,18.4,16.7,2004,2016
2022-01-10,Enero,10,19.8,19.5,2022,2004
2008-01-11,Enero,11,18.0,16.8,2008,1986
1994-01-12,Enero,12,17.2,15.5,1994,1998
2004-01-13,Enero,13,18.6,16.6,2004,1968
2019-01-14,Enero,14,16.5,16.2,2019,1986
1986-01-15,Enero,15,19.0,15.4,1986,1983
1981-01-16,Enero,16,17.4,16.8,1981,1998
1986-01-17,Enero,17,17.6,16.1,1986,2021
2008-01-18,Enero,18,20.0,19.2,2008,2024
1969-01-19,Enero,19,18.8,18.8,1969,2007
2005-01-20,Enero,20,21.2,17.5,2005,1998
2018-01-21,Enero,21,20.9,19.4,2018,1981
2018-01-22,Enero,22,19.2,19.0,2018,1981
2009-01-23,Enero,23,19.4,17.1,2009,1995
2016-01-24,Enero,24,17.8,17.5,2016,2018
1995-01-25,Enero,25,20.2,20.2,1995,2014
2014-01-26,Enero,26,18.2,17.6,2014,1995
2003-01-27,Enero,27,23.5,18.8,2003,2021
2021-01-28,Enero,28,20.6,19.5,2021,2003
2021-01-29,Enero,29,20.5,20.0,2021,1975
1995-01-30,Enero,30,19.0,18.2,1995,2000
2013-01-31,Enero,31,18.6,17.9,2013,2017
