fecha,maxima,minima
2004-01-01,20.9,11.2
2004-01-02,21,11
1998-01-03,21.6,9.2
1960-01-04,21.2,10.5
1999-01-05,22,7.8
1999-01-06,22.4,12
1996-01-07,21,13.4
2011-01-08,19.8,9.9
2004-01-09,21,10.1
1955-01-10,19.5,11.9
1998-01-11,20.6,13.2
1995-01-12,24.4,10.6
2016-01-13,19,8.9
1964-01-14,19.8,9.4
1996-01-15,21.2,11.6
2005-01-16,20.5,8.2
2017-01-17,21,9.4
2018-01-18,20.5,10.3
2008-01-19,22.1,11.7
2008-01-20,22.5,12.3
1981-01-21,21.4,9.6
1985-01-22,21.2,12.8
2016-01-23,21.6,9.5
2019-01-24,23.9,11.7
1980-01-25,21,9.4
2013-01-26,24.4,8.1
2014-01-27,21.2,10.5
1987-01-28,20.6,12
1965-01-29,21.8,9.9
1988-01-30,22.4,15
1983-01-31,23.8,7.8
