fecha,maxima,minima
2003-01-01,18.4,10.3
2003-01-02,19,11.3
1998-01-03,19.2,9
1999-01-04,19.4,10.6
1999-01-05,20.6,14
1999-01-06,21,15.6
1982-01-07,19.6,14.4
2014-01-08,18.1,14.5
1971-01-09,18.5,7
1971-01-10,20.3,10.6
2004-01-11,17.1,12.7
1974-01-12,18.6,11.8
1993-01-13,19,15
1975-01-14,18.5,12.8
1955-01-15,19.4,12.8
1974-01-16,19.5,7.7
2007-01-17,17.3,10
2007-01-18,20,13
1970-01-19,18,10
1969-01-20,19,12
1969-01-21,18.6,12.6
1966-01-22,18.4,10.4
1971-01-23,19.2,5.5
2016-01-24,19,12.1
1977-01-25,18.8,10.6
1983-01-26,18.6,10.8
1983-01-27,18.2,9.4
1966-01-28,20.3,9
1967-01-29,20.1,14.1
2013-01-30,19.8,10.8
2017-01-31,19.1,11.8
