fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2019-01-01,Enero,1,16.6,16.2,2019,2005
1962-01-02,Enero,2,16,14.4,1962,1987
2003-01-03,Enero,3,15.4,15,2003,1981
1996-01-04,Enero,4,16.6,16,1996,2007
2012-01-05,Enero,5,16.7,16.6,2012,2001
2011-01-06,Enero,6,16.8,16.4,2011,1996
1982-01-07,Enero,7,16,15.6,1982,1999
1996-01-08,Enero,8,16.2,16,1996,1975
1991-01-09,Enero,9,17.4,15,1991,1975
1991-01-10,Enero,10,15.4,15,1991,2008
2017-01-11,Enero,11,16.3,15.8,2017,1991
2017-01-12,Enero,12,16.4,15.2,2017,1974
1976-01-13,Enero,13,17.4,16.3,1976,2015
1975-01-14,Enero,14,16,16,1975,2019
1955-01-15,Enero,15,16.2,15.6,1955,1976
2020-01-16,Enero,16,17,16.4,2020,1995
2010-01-17,Enero,17,15.4,14.6,2010,1976
1991-01-18,Enero,18,16.4,15.3,1991,2008
1959-01-19,Enero,19,17.2,16.2,1959,2018
2007-01-20,Enero,20,17.8,17,2007,1981
2008-01-21,Enero,21,18.8,18,2008,2018
2008-01-22,Enero,22,18.2,18,2008,1981
1976-01-23,Enero,23,17,17,1976,1980
1980-01-24,Enero,24,17.8,17.4,1980,2004
1959-01-25,Enero,25,18.8,18.6,1959,1980
1980-01-26,Enero,26,18,16.6,1980,2014
1980-01-27,Enero,27,20,20,1980,2003
2003-01-28,Enero,28,18.9,18.2,2003,1983
1983-01-29,Enero,29,19,16.8,1983,1999
1983-01-30,Enero,30,19,17.8,1983,2002
2013-01-31,Enero,31,18.2,18,2013,1982
