fecha,maxima,minima
1962-01-01,15,8.4
2003-01-02,16.3,9.8
2018-01-03,17.4,9.4
2015-01-04,17.5,2.6
2007-01-05,16.6,3.6
1999-01-06,16.8,4.7
1982-01-07,17.4,8.6
2014-01-08,16.8,7.3
2004-01-09,16.9,4
2004-01-10,16.7,8.7
2004-01-11,16.4,7.5
2011-01-12,19.4,7.4
1955-01-13,16.2,9.1
2019-01-14,15.9,4.3
1955-01-15,16,8
1983-01-16,16.4,6.4
1986-01-17,13.8,1.6
2008-01-18,17.2,6.8
2007-01-19,18.2,7.2
2005-01-20,17.2,7.7
2012-01-21,18.2,5.2
1981-01-22,20,5.2
2004-01-23,17.1,4.3
2004-01-24,17.3,5.4
1995-01-25,17,7.8
1980-01-26,16.2,6.4
2003-01-27,20.3,6.2
1983-01-28,16.8,4.6
1975-01-29,17.6,9.6
1975-01-30,16.8,6
2013-01-31,18.1,5.8
