fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1997-11-01,Noviembre,1,2.3,2.5,1997,2013
1955-11-02,Noviembre,2,1.6,2.2,1955,1964
1966-11-03,Noviembre,3,1.7,1.9,1966,1974
1971-11-04,Noviembre,4,2.0,2.0,1971,1978
1980-11-05,Noviembre,5,0.4,1.2,1980,1975
1980-11-06,Noviembre,6,-1.0,0.8,1980,1956
1956-11-07,Noviembre,7,-1.0,0.2,1956,1995
1956-11-08,Noviembre,8,-1.2,0.0,1956,1960
1975-11-09,Noviembre,9,-0.6,-0.4,1975,1953
1975-11-10,Noviembre,10,-1.8,-1.0,1975,1973
1981-11-11,Noviembre,11,-2.4,-0.4,1981,1991
1991-11-12,Noviembre,12,-0.6,-0.4,1991,1974
1953-11-13,Noviembre,13,-0.2,0.0,1953,1957
1985-11-14,Noviembre,14,-2.3,-0.6,1985,1953
1981-11-15,Noviembre,15,-2.0,-1.6,1981,1985
1996-11-16,Noviembre,16,-2.6,-1.0,1996,1959
1993-11-17,Noviembre,17,-2.2,-0.4,1993,1998
2007-11-18,Noviembre,18,-4.0,-2.0,2007,1958
1956-11-19,Noviembre,19,-1.2,-0.8,1956,1955
1969-11-20,Noviembre,20,-4.4,-4.3,1969,1954
1954-11-21,Noviembre,21,-4.8,-1.8,1954,1998
1998-11-22,Noviembre,22,-5.6,-2.3,1998,2001
1988-11-23,Noviembre,23,-3.8,-3.7,1988,1998
1988-11-24,Noviembre,24,-5.6,-4.0,1988,1965
1988-11-25,Noviembre,25,-5.5,-5.0,1988,1965
1965-11-26,Noviembre,26,-4.0,-3.4,1965,1976
1988-11-27,Noviembre,27,-4.0,-3.6,1988,1976
2013-11-28,Noviembre,28,-5.0,-3.5,2013,1969
2010-11-29,Noviembre,29,-3.8,-2.5,2010,1988
1962-11-30,Noviembre,30,-4.4,-2.6,1962,1960
