fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1956-11-01,Noviembre,1,-2.2,-1.6,1956,1950
1958-11-02,Noviembre,2,-3.4,-3.4,1958,1974
1966-11-03,Noviembre,3,-3.6,-3,1966,1984
1999-11-04,Noviembre,4,-2.6,-2.4,1999,1969
1971-11-05,Noviembre,5,-3.6,-3.1,1971,1990
1980-11-06,Noviembre,6,-5.4,-4.1,1980,1990
1953-11-07,Noviembre,7,-4.6,-4.2,1953,1956
1981-11-08,Noviembre,8,-5,-3.4,1981,1953
1959-11-09,Noviembre,9,-4.3,-4,1959,1975
1981-11-10,Noviembre,10,-5,-4.2,1981,1975
1981-11-11,Noviembre,11,-9,-4.8,1981,1979
1981-11-12,Noviembre,12,-6.6,-4,1981,1950
1952-11-13,Noviembre,13,-3,-3,1952,1953
1985-11-14,Noviembre,14,-4.3,-3.4,1985,1980
1981-11-15,Noviembre,15,-7.6,-4.4,1981,2000
2007-11-16,Noviembre,16,-6,-5.4,2007,1973
2007-11-17,Noviembre,17,-9.9,-6.7,2007,1993
2007-11-18,Noviembre,18,-7.7,-6.9,2007,1993
1993-11-19,Noviembre,19,-6.5,-5.2,1993,1977
1985-11-20,Noviembre,20,-5.5,-5.2,1985,1977
1985-11-21,Noviembre,21,-5.5,-5.2,1985,1998
1998-11-22,Noviembre,22,-7.8,-6.2,1998,1988
1988-11-23,Noviembre,23,-8.5,-7.2,1988,1979
1988-11-24,Noviembre,24,-9,-7,1988,1979
1988-11-25,Noviembre,25,-9.4,-6.2,1988,1979
1976-11-26,Noviembre,26,-6.4,-5.4,1976,1957
1985-11-27,Noviembre,27,-6.8,-6.6,1985,1988
1985-11-28,Noviembre,28,-8.8,-8,1985,1988
2010-11-29,Noviembre,29,-6,-5.6,2010,1973
1962-11-30,Noviembre,30,-7,-5.5,1962,1960
