fecha,maxima,minima
1993-03-01,5.4,-7
1970-03-02,13.8,-5.2
1979-03-03,15,-5
1974-03-04,9,-2.6
1974-03-05,11.8,-6
1971-03-06,10.6,-5.8
1971-03-07,10.6,-5
2005-03-08,11.6,-4.4
1971-03-09,6,-6
1968-03-10,10.8,-4.8
1955-03-11,8.4,-5.2
1984-03-12,14.6,-4.4
1953-03-13,14,-2
1985-03-14,15.2,-1.8
1973-03-15,11.2,-4.2
1973-03-16,9,-2.6
1973-03-17,11.8,-3.6
1973-03-18,13.6,-3
1973-03-19,17,-3.2
1966-03-20,13,-1
1971-03-21,9.8,-2.8
1975-03-22,19,-2
1966-03-23,16.6,0
1977-03-24,18.4,-2.8
2017-03-25,12.6,-0.6
1976-03-26,20.4,-1.6
1993-03-27,21.6,-0.2
1969-03-28,11,0
1969-03-29,9.8,-2
1969-03-30,14.2,-3.4
1977-03-31,16.4,-5
