fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2005-03-01,Marzo,1,-6.0,-6.0,2005,2005
2005-03-02,Marzo,2,-5.8,-3.0,2005,1970
1988-03-03,Marzo,3,-3.0,-3.0,1988,2004
1990-03-04,Marzo,4,-4.5,-2.8,1990,1953
1990-03-05,Marzo,5,-3.0,-2.4,1990,1953
1971-03-06,Marzo,6,-4.0,-3.0,1971,1990
1971-03-07,Marzo,7,-5.8,-5.0,1971,1974
1955-03-08,Marzo,8,-4.4,-4.0,1955,1964
1964-03-09,Marzo,9,-6.3,-4.5,1964,1965
1964-03-10,Marzo,10,-4.2,-3.1,1964,1955
1955-03-11,Marzo,11,-2.4,-1.4,1955,1984
1970-03-12,Marzo,12,-5.0,-3.8,1970,1955
2005-03-13,Marzo,13,-1.5,-0.4,2005,1955
1955-03-14,Marzo,14,-0.7,0.0,1955,1970
1967-03-15,Marzo,15,-1.2,-0.8,1967,1959
1985-03-16,Marzo,16,-0.8,-0.6,1985,1953
1966-03-17,Marzo,17,-1.4,-1.4,1966,2003
1962-03-18,Marzo,18,-4.8,-2.6,1962,1973
1955-03-19,Marzo,19,-0.8,-0.8,1955,1981
1975-03-20,Marzo,20,-0.8,-0.3,1975,1973
1987-03-21,Marzo,21,-1.2,-0.6,1987,1973
1987-03-22,Marzo,22,0.8,1.2,1987,1995
1976-03-23,Marzo,23,0.4,0.5,1976,1953
1953-03-24,Marzo,24,-0.2,-0.2,1953,1962
1963-03-25,Marzo,25,-1.0,0.5,1963,1961
1953-03-26,Marzo,26,-0.3,-0.3,1953,1966
1973-03-27,Marzo,27,0.6,1.6,1973,1969
2004-03-28,Marzo,28,0.3,2.2,2004,1993
1971-03-29,Marzo,29,-1.0,0.4,1971,1969
1967-03-30,Marzo,30,-1.0,-0.8,1967,1971
1967-03-31,Marzo,31,-1.2,0.9,1967,2020
