fecha,maxima,minima
1951-03-01,10.5,-7
1951-03-02,11.5,-7.5
1950-03-03,10.1,-6.4
1953-03-04,11.5,-6.8
1971-03-05,11.4,-8.5
1971-03-06,8.2,-10
1953-03-07,15.7,-6.4
2005-03-08,10.4,-7.8
1964-03-09,5.5,-10.4
1955-03-10,3.5,-6
1955-03-11,8.5,-9
1984-03-12,11.2,-6.6
1953-03-13,11.2,-6
1953-03-14,8,-6
1973-03-15,10.4,-8
1953-03-16,13,-4
1970-03-17,13.4,-5
1973-03-18,12.2,-5
1973-03-19,16.6,-4.4
1966-03-20,12,-3.8
1971-03-21,7,-2.2
2018-03-22,12.1,-3.1
1966-03-23,15.2,-4.6
1963-03-24,11,-7
1963-03-25,13.6,-4.4
1953-03-26,14,-4.2
1951-03-27,21,-3
1990-03-28,14.4,-3.8
1969-03-29,9.5,-4.5
1969-03-30,12,-5
1977-03-31,13.6,-6.2
