fecha,maxima,minima
1993-03-01,8.4,-2.4
2004-03-02,12.6,-2
1993-03-03,15.6,-1.8
1958-03-04,16.9,0
2005-03-05,17.4,-1.6
1971-03-06,15,-2
1971-03-07,14,-1
1965-03-08,11.8,-2.8
2005-03-09,20.6,-2.8
1971-03-10,14.7,-2.3
1984-03-11,14.8,-1.4
1984-03-12,15.4,-2.6
2010-03-13,14.6,1.3
1985-03-14,18.2,-0.6
1972-03-15,14,0.4
1980-03-16,15,-0.6
1973-03-17,15.2,-1.4
1981-03-18,20,-0.4
1973-03-19,20.2,0
1966-03-20,15.8,2.4
2012-03-21,17.2,2.1
2012-03-22,21.5,0.1
1980-03-23,15.8,1.4
1963-03-24,14,1.6
1971-03-25,20.4,1.2
1993-03-26,20,1.6
1993-03-27,21.8,-0.5
1990-03-28,19.6,0.6
1985-03-29,19.8,-0.2
1969-03-30,15.6,0
1969-03-31,18.6,1.4
