fecha,maxima,minima
1980-03-01,14.6,-2.4
1993-03-02,12,-1.8
1988-03-03,13.4,-4.2
2004-03-04,18.7,-2.2
2005-03-05,14.4,-2.6
1984-03-06,15.4,-2.2
1984-03-07,16.6,-2.4
1999-03-08,16.2,-1
2005-03-09,13.9,-2.8
1984-03-10,8.8,-1.4
1976-03-11,13.8,-3
1984-03-12,13.4,-3.6
1988-03-13,16.2,-0.4
1985-03-14,14.6,-1.6
1985-03-15,15.6,-1
1987-03-16,15,-1.4
2015-03-17,15.5,-0.2
2003-03-18,16,-0.7
1985-03-19,13.2,-0.6
1978-03-20,16.2,-1
1987-03-21,15.5,-0.2
1979-03-22,16,-0.8
1995-03-23,17,-0.2
1995-03-24,17.2,-1
1995-03-25,18.4,-0.8
1976-03-26,19.2,-2
1976-03-27,18.6,1
1999-03-28,17.6,0.4
2000-03-29,16.5,0.2
1977-03-30,10.4,0.4
1977-03-31,14,-2.4
