fecha,maxima,minima
2005-03-01,3.1,-9.7
2005-03-02,6.1,-9.1
1993-03-03,8.4,-5.5
2005-03-04,2.4,-6.7
2005-03-05,9.9,-6.3
1971-03-06,3.2,-4.6
2005-03-07,3.6,-5.3
1971-03-08,4,-5.8
2005-03-09,12.2,-7
2010-03-10,2.7,-6
2005-03-11,11.7,-5.2
1996-03-12,11.5,-5.1
2010-03-13,7,-3.8
2015-03-14,9.2,-4.4
2010-03-15,11.9,-3.7
2015-03-16,8.7,-4.3
1973-03-17,8,-3
1973-03-18,12.6,-4.2
2007-03-19,8,-4.8
2007-03-20,6.3,-5.7
2007-03-21,5,-7.1
2007-03-22,7.4,-7.9
2008-03-23,6.1,-4
2007-03-24,11.1,-6.3
2007-03-25,10.6,-4.8
1993-03-26,11.1,-3.4
1990-03-27,10.1,-3.2
2000-03-28,5.3,-4
2000-03-29,8.4,-3.9
2007-03-30,9.8,-2.1
1977-03-31,11.8,-3.4
