fecha,maxima,minima
1993-03-01,5.4,-3.6
2004-03-02,9.4,-3.5
1993-03-03,12.4,-1.2
2005-03-04,11.4,-0.8
2005-03-05,15,-2.8
2008-03-06,14.6,-0.6
2005-03-07,12.8,-0.8
2005-03-08,12.6,-2.5
2005-03-09,17,-1.6
1955-03-10,8.2,-1
1955-03-11,7,-1.6
1955-03-12,11.2,0
2010-03-13,12.2,0.6
2016-03-14,16,0.4
1975-03-15,14.4,0.4
2015-03-16,16.8,1.8
1996-03-17,13.4,1
1996-03-18,15.2,1
2012-03-19,15.5,2.1
2007-03-20,12.6,1
2018-03-21,13.5,0.4
2007-03-22,13.4,0.2
2008-03-23,12.4,1
1963-03-24,12.2,0
1976-03-25,15.6,3
1993-03-26,17,1.8
1993-03-27,20,1.4
1990-03-28,16.4,2
2000-03-29,16.2,1.6
1977-03-30,12.4,0.6
1979-03-31,13,2
