fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1993-03-01,Marzo,1,1.2,1.2,1993,1993
1993-03-02,Marzo,2,-1.2,3.6,1993,2011
1979-03-03,Marzo,3,1.2,2.0,1979,1993
1993-03-04,Marzo,4,3.8,3.8,1993,2004
1974-03-05,Marzo,5,1.2,4.4,1974,1973
1974-03-06,Marzo,6,1.6,3.2,1974,1985
1985-03-07,Marzo,7,3.4,3.6,1985,1974
1955-03-08,Marzo,8,3.0,3.0,1955,1984
1968-03-09,Marzo,9,3.0,3.4,1968,1971
1955-03-10,Marzo,10,2.2,3.4,1955,1980
1955-03-11,Marzo,11,0.4,3.6,1955,1961
1955-03-12,Marzo,12,1.4,3.0,1955,1974
1958-03-13,Marzo,13,3.6,4.0,1958,1961
1975-03-14,Marzo,14,4.6,4.6,1975,1985
1985-03-15,Marzo,15,2.0,4.2,1985,1986
1985-03-16,Marzo,16,3.4,4.8,1985,1975
1970-03-17,Marzo,17,3.2,4.0,1970,1966
1970-03-18,Marzo,18,4.0,4.0,1970,1979
1983-03-19,Marzo,19,4.4,5.0,1983,1973
1972-03-20,Marzo,20,4.2,5.2,1972,1978
2021-03-21,Marzo,21,4.3,6.0,2021,1967
1956-03-22,Marzo,22,4.4,4.6,1956,1979
1977-03-23,Marzo,23,5.2,6.0,1977,1966
1977-03-24,Marzo,24,4.0,5.4,1977,2017
2017-03-25,Marzo,25,4.7,5.4,2017,1977
1962-03-26,Marzo,26,5.0,5.2,1962,2017
1986-03-27,Marzo,27,3.2,4.0,1986,1982
1986-03-28,Marzo,28,4.0,6.4,1986,1961
1985-03-29,Marzo,29,4.0,4.0,1985,1989
1983-03-30,Marzo,30,4.8,5.6,1983,1969
1979-03-31,Marzo,31,4.6,5.6,1979,1977
