fecha,maxima,minima
1993-03-01,3.5,-9.6
2004-03-02,8.5,-5.9
1970-03-03,7.8,-6.8
1970-03-04,7.6,-4.8
1971-03-05,9.2,-8.8
1971-03-06,7.8,-10
1971-03-07,7,-8.6
2005-03-08,12.9,-7.4
1971-03-09,2.4,-7.6
1971-03-10,5,-15.6
1971-03-11,6.4,-9.2
1984-03-12,10.4,-7
2010-03-13,10,-5.1
1985-03-14,12,-4.4
1973-03-15,7.2,-5
1973-03-16,8.4,-4.6
1968-03-17,16.4,-5.6
1973-03-18,11.2,-5.8
1973-03-19,18,-5
1975-03-20,4.8,-4
1966-03-21,13.2,-2.6
1966-03-22,13.4,-3.8
1966-03-23,13.4,-3
1963-03-24,10.8,-6
1963-03-25,12.8,-4.6
1962-03-26,8.6,-4.6
1973-03-27,9.8,-3.6
1990-03-28,13.6,-2.8
1971-03-29,14.6,-6
1969-03-30,12.8,-4.8
1977-03-31,12.6,-4.6
