fecha,maxima,minima
2005-03-01,12.4,-6.6
2005-03-02,11.8,-6.8
1988-03-03,16,-3
2005-03-04,9.6,-3.6
1974-03-05,19,-2.6
1993-03-06,20.4,-3.6
2005-03-07,16.2,-3.4
2005-03-08,18.2,-3.2
1973-03-09,20.6,-4
1973-03-10,20.6,-4
1984-03-11,16,-2.8
1984-03-12,10.6,-2.6
1984-03-13,5.6,-2.6
1973-03-14,16.4,-2
1973-03-15,17,-3
1973-03-16,15,-3.4
1973-03-17,17.4,-2.8
1973-03-18,18.4,-3.6
1973-03-19,20.6,-3
1975-03-20,12.6,-2.4
2018-03-21,15.6,-1.4
2018-03-22,19,-1.6
2008-03-23,13,0.5
2016-03-24,21.6,0.9
1975-03-25,21.6,-0.4
1973-03-26,11.4,-0.4
2004-03-27,16.2,-1
1990-03-28,17.6,-0.2
2000-03-29,16.6,-0.6
1975-03-30,13.6,-1
2009-03-31,18.9,-0.4
