fecha,maxima,minima
2005-03-01,3,-13.2
2004-03-02,3.8,-8.5
1993-03-03,5.8,-10.4
1993-03-04,7.6,-8.4
1971-03-05,4.1,-8.3
1971-03-06,1.5,-9.2
1971-03-07,1.5,-8.3
1964-03-08,-0.5,-8.6
1971-03-09,-0.2,-7.2
1984-03-10,3.3,-8.6
1984-03-11,6,-10
1984-03-12,8.4,-8
1985-03-13,6.5,-5.6
1985-03-14,8.6,-7
1973-03-15,4.9,-5.6
1984-03-16,4.4,-7.6
1985-03-17,8.2,-7
1984-03-18,8.5,-6.2
1989-03-19,8.2,-8.4
1987-03-20,7.6,-6.6
1987-03-21,8.4,-5.4
2007-03-22,6.8,-5.4
1963-03-23,2.1,-4.2
1963-03-24,6.1,-4.4
1976-03-25,12,-5.4
1993-03-26,9.8,-7
1990-03-27,9,-6.8
1990-03-28,9.6,-6
1985-03-29,11.8,-7
1983-03-30,11.4,-6.2
1977-03-31,9.9,-5.4
