fecha,maxima,minima
2005-03-01,6.2,-6
2005-03-02,10.5,-5.8
1988-03-03,13,-3
1990-03-04,13.5,-4.5
1990-03-05,13.5,-3
1971-03-06,5.4,-4
1971-03-07,6.6,-5.8
1955-03-08,8.8,-4.4
1964-03-09,10.2,-6.3
1964-03-10,10.2,-4.2
1955-03-11,9.2,-2.4
1970-03-12,13.1,-5
2005-03-13,18.4,-1.5
1955-03-14,16.6,-0.7
1967-03-15,19,-1.2
1985-03-16,14,-0.8
1966-03-17,19,-1.4
1962-03-18,12.6,-4.8
1955-03-19,16.6,-0.8
1975-03-20,10.4,-0.8
1987-03-21,12,-1.2
1987-03-22,16,0.8
1976-03-23,12.5,0.4
1953-03-24,17.9,-0.2
1963-03-25,14,-1
1953-03-26,18.5,-0.3
1973-03-27,16.4,0.6
2004-03-28,4.6,0.3
1971-03-29,14.5,-1
1967-03-30,12.4,-1
1967-03-31,12,-1.2
