fecha,maxima,minima
2005-03-01,3.5,-12
1984-03-02,5.2,-10.4
1988-03-03,9.8,-7
1993-03-04,5.6,-6.6
1990-03-05,11.2,-7.4
1971-03-06,0.6,-8.6
1971-03-07,0.4,-8.6
1955-03-08,2,-8.8
1955-03-09,-0.5,-9.4
1955-03-10,-1.5,-9.6
1955-03-11,1.2,-9.4
1955-03-12,3.5,-10.6
2005-03-13,17.5,-5.7
2016-03-14,5.5,-5
1984-03-15,4.4,-5.6
1980-03-16,7,-6.2
1973-03-17,7.2,-6.4
1973-03-18,10,-7
1981-03-19,13,-6
1975-03-20,6,-5.8
2007-03-21,2.5,-4
2007-03-22,5,-5.5
1953-03-23,14.2,-4
1953-03-24,14.2,-3.6
1982-03-25,11.4,-4.4
1993-03-26,11.8,-5.2
1993-03-27,14.7,-5.5
1990-03-28,7.6,-5
1985-03-29,12,-6.2
2000-03-30,9,-4.5
1977-03-31,11,-7.2
