fecha,maxima,minima
2005-03-01,2.6,-12.8
2005-03-02,5.4,-11.2
1965-03-03,1.4,-6.6
1990-03-04,6.4,-6.4
1974-03-05,5.2,-7
1971-03-06,1.6,-8.8
1971-03-07,3.4,-7.8
1964-03-08,1.4,-9
2005-03-09,15.4,-7.4
1955-03-10,0,-6.6
1958-03-11,0.8,-8.2
1970-03-12,12,-7.2
1985-03-13,7.4,-5.4
1953-03-14,10.4,-5.8
2010-03-15,15.2,-5.6
1979-03-16,4,-4.2
1973-03-17,7,-5.2
1973-03-18,13,-4.8
1975-03-19,3.2,-5.6
1975-03-20,3,-5.8
1987-03-21,5.4,-5
1966-03-22,11.8,-3.8
1962-03-23,6,-4.6
1962-03-24,7,-4
1963-03-25,13.5,-5.3
1962-03-26,12.5,-5.9
1969-03-27,4.2,-3.4
1969-03-28,3.6,-3.8
1985-03-29,14,-6
1977-03-30,2.2,-5
1977-03-31,13,-5.6
