fecha,maxima,minima
2005-03-01,4,-9
2005-03-02,8.8,-8
2004-03-03,6.4,-9.2
1990-03-04,10,-7
1971-03-05,0.4,-3.8
1971-03-06,2.2,-6.4
1955-03-07,2,-8.2
1971-03-08,2.6,-7.4
1956-03-09,16.4,-5.4
1976-03-10,13,-5.8
1955-03-11,4.4,-7.6
1955-03-12,7.6,-7.4
1956-03-13,15.2,-6.6
1956-03-14,15,-4
1962-03-15,10.8,-4
1987-03-16,8.2,-4.8
1966-03-17,17.4,-4
1962-03-18,10.6,-6.6
1955-03-19,15,-4
1989-03-20,8.2,-4.4
2003-03-21,16.8,-3
1975-03-22,9.6,-3.2
1961-03-23,17.4,-4.4
2017-03-24,13.5,-3.5
2009-03-25,14.2,-4.2
1976-03-26,16.8,-2.8
1993-03-27,17,-4.4
1988-03-28,14.4,-2.6
1971-03-29,14.8,-4.2
1961-03-30,16.4,-4.4
1961-03-31,18.4,-3
