fecha,maxima,minima
1956-03-01,17,5
1988-03-02,13,6
2007-03-03,21.1,5.4
1952-03-04,15.6,5
1958-03-05,16.7,5.4
1956-03-06,15.8,5.2
1959-03-07,14.2,5.2
1953-03-08,16,5.3
1958-03-09,17.8,4.5
1955-03-10,15,4.8
1957-03-11,13,5.5
1955-03-12,13.6,5.2
1955-03-13,14,4
1955-03-14,15.8,3.4
2011-03-15,12.4,4.7
1957-03-16,21,5.2
1955-03-17,14.4,5
1953-03-18,16,5.5
1957-03-19,17.8,7.8
1972-03-20,12,6.2
1972-03-21,14.2,6
1953-03-22,15,6.5
2007-03-23,14.6,6.8
1953-03-24,16.5,5.8
1954-03-25,12.6,6.6
2017-03-26,16.9,6.1
1968-03-27,13,5
2005-03-28,20.4,7.6
1962-03-29,19,7
2014-03-30,16.3,7.3
1981-03-31,18.6,7.2
