111
55
129
137
118
191
50
106
160
85
132
245
142
55
271
199
160
140
179
71
272
81
32
54
113
107
133
188
221
160
195
378
149
342
106
325
57
397
192
270
280
224
212
92
330
392
161
303
286
245
193
351
248
432
343
306
390
255
180
363
270
455
475
239
451
676
368
737
311
461
537
114
