fecha,maxima,minima
1980-12-01,6.4,-3.8
1980-12-02,6,-6.8
1990-12-03,11,-3.6
1981-12-04,14,-5.4
1980-12-05,8.4,-4
2017-12-06,14,-4.2
1990-12-07,11.6,-3
1990-12-08,11,-4
1980-12-09,7.2,-6.4
1980-12-10,13.4,-6.8
1980-12-11,11,-6.8
1980-12-12,12,-7.6
1980-12-13,9.2,-5.4
2007-12-14,13.2,-4.8
2007-12-15,9.4,-4.9
2005-12-16,13.2,-4.2
2017-12-17,12.9,-4.6
2017-12-18,7.8,-3.6
2009-12-19,9.8,-6
2009-12-20,9.5,-9.4
1990-12-21,9.2,-6
1998-12-22,12.4,-4.6
2005-12-23,12.4,-5
2001-12-24,8.8,-6.8
2001-12-25,9.2,-7.6
2001-12-26,10.6,-8
2020-12-27,10,-4.4
2001-12-28,13.8,-5.6
2005-12-29,7.5,-7
2005-12-30,10.4,-4.8
1991-12-31,10.6,-5.8
