fecha,maxima,minima
1982-12-01,12,1.4
1998-12-02,10,-0.2
2010-12-03,8.4,-0.4
1973-12-04,14,0
1973-12-05,15.5,1
1983-12-06,15,2.6
1998-12-07,11.8,1.8
1980-12-08,11,-0.4
1980-12-09,11,-2
1980-12-10,9,-0.6
1980-12-11,14.6,0
1969-12-12,11,0.5
1964-12-13,14,1.5
1971-12-14,15,2
1995-12-15,9.2,1
2001-12-16,10.3,-0.5
2010-12-17,8.4,0.8
2001-12-18,9.4,-0.8
1970-12-19,12,0
2009-12-20,6.8,-1
1990-12-21,9.2,0
2001-12-22,10,-1.5
1975-12-23,13,0
2001-12-24,10.5,-0.6
2001-12-25,9.5,-1.3
2010-12-26,8,0.4
1970-12-27,5,0
1975-12-28,13,0.2
1975-12-29,15,0
1980-12-30,11,-2
1980-12-31,12,-1.6
