fecha,maxima,minima
1980-12-01,10.8,1.4
1980-12-02,12.2,-0.4
1973-12-03,10.2,0.2
1956-12-04,15.3,1.1
1956-12-05,15.8,1
1952-12-06,18.5,1.4
1956-12-07,13.5,1.5
1956-12-08,13.5,2.1
1956-12-09,13.7,0.7
1952-12-10,15,2.9
1952-12-11,17.9,2.3
1967-12-12,11.4,-0.8
1967-12-13,13.5,0.4
1967-12-14,13.4,1.5
2001-12-15,6.1,1.9
2010-12-16,12.8,0.5
1950-12-17,13.5,0.5
1957-12-18,13.6,2.2
1967-12-19,13.5,2.2
2009-12-20,11,-0.3
1961-12-21,13.4,1
1975-12-22,13.4,1.8
1956-12-23,12.8,0.9
1962-12-24,6.6,-1.4
1962-12-25,7,-2.8
1962-12-26,8,-1.8
1950-12-27,11.5,0.5
2010-12-28,14.2,1.2
1950-12-29,11,0.8
1950-12-30,12,0.2
1964-12-31,13.6,-0.6
