fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1980-12-01,Diciembre,1,2.0,2.0,1980,1998
1980-12-02,Diciembre,2,1.0,2.1,1980,2013
1980-12-03,Diciembre,3,1.0,1.6,1980,2012
1998-12-04,Diciembre,4,1.2,2.0,1998,1980
1998-12-05,Diciembre,5,0.6,1.6,1998,1980
1998-12-06,Diciembre,6,-0.2,1.8,1998,1980
1998-12-07,Diciembre,7,0.0,2.1,1998,1956
1998-12-08,Diciembre,8,0.0,2.0,1998,1956
1998-12-09,Diciembre,9,0.8,1.6,1998,2004
1998-12-10,Diciembre,10,0.6,1.7,1998,2024
1967-12-11,Diciembre,11,2.2,2.6,1967,1986
1967-12-12,Diciembre,12,1.6,1.7,1967,2005
1967-12-13,Diciembre,13,0.0,2.2,1967,2007
1967-12-14,Diciembre,14,2.0,2.2,1967,1990
2009-12-15,Diciembre,15,-2.2,1.6,2009,1988
1988-12-16,Diciembre,16,-0.2,0.0,1988,2007
1957-12-17,Diciembre,17,2.0,2.2,1957,2000
2008-12-18,Diciembre,18,1.2,1.5,2008,2017
1967-12-19,Diciembre,19,2.0,2.2,1967,2008
2009-12-20,Diciembre,20,-0.4,0.9,2009,2011
1979-12-21,Diciembre,21,1.4,2.2,1979,1994
1979-12-22,Diciembre,22,0.8,2.0,1979,1978
1966-12-23,Diciembre,23,0.6,1.2,1966,1963
1994-12-24,Diciembre,24,-1.4,0.6,1994,1986
1986-12-25,Diciembre,25,-0.6,-0.6,1986,1994
1994-12-26,Diciembre,26,-1.6,1.0,1994,1986
1994-12-27,Diciembre,27,-1.2,1.0,1994,1970
2004-12-28,Diciembre,28,-1.4,0.4,2004,1994
2001-12-29,Diciembre,29,1.8,2.0,2001,1986
1964-12-30,Diciembre,30,1.6,1.8,1964,1950
1986-12-31,Diciembre,31,1.2,1.4,1986,2011
