fecha,maxima,minima
1969-12-01,10.4,4
1969-12-02,13.6,5
1956-12-03,16.1,5.4
1973-12-04,14,3
1973-12-05,15.6,3
1956-12-06,15.6,5.7
1956-12-07,16.5,6
1988-12-08,17,5.6
1956-12-09,15.6,5.4
1988-12-10,17.6,5
1967-12-11,12,5.2
1967-12-12,11.4,3
1967-12-13,13,3.6
1967-12-14,14.5,5.3
1990-12-15,16.2,4.8
1988-12-16,19,4.4
2010-12-17,13.6,3.5
1957-12-18,15,4.1
2009-12-19,15.1,5.9
2009-12-20,12.5,4
1976-12-21,15,6.2
1982-12-22,16.2,5.8
1994-12-23,15.4,4
1994-12-24,14.8,3.6
1973-12-25,13.6,4.4
2020-12-26,15.3,4.1
2020-12-27,15.2,4.3
1991-12-28,15.8,4.6
1984-12-29,17,4.8
1964-12-30,13.8,3.5
1984-12-31,16.6,3.6
