fecha,maxima,minima
1990-12-01,4.2,-7.5
1980-12-02,-1,-8.2
1973-12-03,-2,-8.2
2010-12-04,1.6,-8.8
1980-12-05,4.7,-7.2
1983-12-06,9.4,-7.2
1957-12-07,6.4,-7.7
1980-12-08,3.4,-8.7
1983-12-09,7,-6.5
1986-12-10,8.8,-7.2
1967-12-11,-3.5,-9
1969-12-12,3,-6
2001-12-13,8.2,-6.6
1969-12-14,7.8,-6.8
2001-12-15,-1.4,-11
2001-12-16,5,-11.8
1988-12-17,6.2,-9.2
1988-12-18,5.4,-7.6
1988-12-19,10.6,-9
2009-12-20,1.6,-10.4
1990-12-21,6.6,-8.4
2001-12-22,7.6,-8.6
1963-12-23,0.1,-8.9
2001-12-24,0.2,-11.6
1962-12-25,-5,-15
1994-12-26,4.6,-8.8
1994-12-27,3.6,-7.6
2001-12-28,8.2,-8
1980-12-29,3.3,-8.8
1985-12-30,-2.8,-13.4
1985-12-31,2.8,-12.6
