fecha,maxima,minima
1980-12-01,5.2,-6.4
1980-12-02,3.8,-7.4
1973-12-03,3.6,-7.2
1973-12-04,13.4,-5.4
1990-12-05,6.6,-2.6
1957-12-06,-0.6,-4.3
1956-12-07,1.7,-5.1
1956-12-08,4,-6
1980-12-09,6.2,-3.6
1969-12-10,4.2,-4.4
1969-12-11,4.4,-4.2
1967-12-12,3.6,-5.4
2005-12-13,4.8,-4.8
2001-12-14,3.5,-5.4
2001-12-15,-2.6,-8
2001-12-16,-0.6,-8.8
2001-12-17,-0.2,-10.8
1963-12-18,1.4,-6.8
1961-12-19,3.4,-4.6
2009-12-20,6.4,-5.6
1985-12-21,6,-6.2
1985-12-22,5.2,-6.4
2005-12-23,-0.4,-7.4
2005-12-24,0.7,-8.2
1962-12-25,-4.6,-10
1994-12-26,-1.4,-7.4
1962-12-27,-1,-8.6
1988-12-28,0,-6.2
1950-12-29,6.2,-6.5
1950-12-30,5.3,-6
1985-12-31,6.4,-6
