fecha,maxima,minima
1978-12-01,16.6,1.4
1980-12-02,9.6,-0.2
1980-12-03,13.2,0
1980-12-04,14,0.4
1952-12-05,13.8,2.4
1995-12-06,12.6,2.6
1950-12-07,9,2.2
1962-12-08,15,3.4
1988-12-09,14,2.4
1952-12-10,15.2,3
1967-12-11,7.6,2.7
1967-12-12,12.6,1.4
1967-12-13,13.8,2
1983-12-14,13.2,1.6
1963-12-15,5.6,-0.3
1963-12-16,7.7,-0.4
1963-12-17,9.7,-1.3
1970-12-18,17.8,1.8
1970-12-19,14.8,1
1981-12-20,12.6,1
1961-12-21,14.2,1.2
1979-12-22,11.8,0.2
1979-12-23,13.4,-0.6
1970-12-24,8.4,-0.8
1962-12-25,6.9,-2.7
1962-12-26,7.8,-2
1962-12-27,6.7,0.2
1950-12-28,12.2,0.8
1984-12-29,12.4,0
1950-12-30,12.4,0
1950-12-31,15.8,-0.6
