fecha,maxima,minima
1977-12-01,9,-1.4
2008-12-02,6.9,-3
2010-12-03,3.8,-1.8
1973-12-04,11.4,-2.4
1956-12-05,11,-2
1956-12-06,12.5,-2.6
1956-12-07,12.6,-1.4
2013-12-08,13.7,-3.1
1974-12-09,9,-2
1972-12-10,10.6,-1.4
1969-12-11,7,-3
1969-12-12,7,-3.6
1969-12-13,8.5,-2.4
1971-12-14,13,-2.6
2007-12-15,12.5,-3.6
1988-12-16,12,-2.4
1957-12-17,6,-3.6
2010-12-18,7.8,-1.8
1978-12-19,5.4,-4
2009-12-20,6,-2.9
1990-12-21,10,-3
2005-12-22,14.6,-2.6
1963-12-23,7.5,-2.5
1963-12-24,5.4,-2.5
2001-12-25,8.2,-5.8
1962-12-26,3.5,-3
1970-12-27,0.6,-4
1975-12-28,10.4,-3
1970-12-29,6,-6.5
1970-12-30,4,-5.4
1975-12-31,9.4,-4.5
