fecha,maxima,minima
1956-12-01,8.2,-6.8
2017-12-02,6.3,-8.4
2013-12-03,10.1,-8.5
2010-12-04,6.1,-8
1962-12-05,11,-7
2017-12-06,7.1,-8.1
1950-12-07,0.9,-10
2013-12-08,9.8,-9.4
2013-12-09,9.4,-9.4
1980-12-10,9.2,-9
1956-12-11,8.2,-10.6
1971-12-12,9,-7.4
2001-12-13,11,-8.4
1969-12-14,6.8,-8.4
2001-12-15,-0.2,-10
2001-12-16,3,-11.2
2001-12-17,10.6,-10.6
2007-12-18,6.3,-7.8
1970-12-19,4.5,-8.5
2009-12-20,4.4,-9.6
2001-12-21,5,-9
2001-12-22,9.4,-10.8
1963-12-23,1.2,-7
2001-12-24,2.8,-10.5
2001-12-25,7,-12
2001-12-26,9,-9.6
1962-12-27,0,-6.6
2001-12-28,8.4,-10.6
2001-12-29,12,-9.8
1970-12-30,3.4,-8.8
1985-12-31,4.6,-8.8
