fecha,maxima,minima
1969-12-01,6,-5.8
1980-12-02,5.8,-6.4
1970-12-03,9,-7
1973-12-04,9,-7.4
1980-12-05,9.6,-5.6
1980-12-06,10.6,-5.8
1980-12-07,8.6,-5.8
1973-12-08,12.8,-6
1974-12-09,11.6,-6.2
1974-12-10,10,-6
1971-12-11,13.2,-6
1967-12-12,4,-6.8
1967-12-13,4.6,-7.4
1967-12-14,5.6,-8
1970-12-15,10.2,-7
1970-12-16,9,-8
1970-12-17,7,-8
1970-12-18,8,-9
1970-12-19,10,-7.8
1970-12-20,7.2,-7.8
1970-12-21,8.2,-7
1970-12-22,8.2,-8.8
1970-12-23,4.8,-6.8
1970-12-24,4.8,-10
1970-12-25,6,-10.2
1962-12-26,1.8,-7.4
1994-12-27,8.6,-6
1994-12-28,10,-6.4
1968-12-29,6,-5
1950-12-30,8,-4.4
1966-12-31,7.6,-5.4
