fecha,maxima,minima
1980-12-01,3,-8.4
1980-12-02,4.6,-10.4
1973-12-03,3,-6.2
2010-12-04,7.2,-7.7
2017-12-05,14.7,-4.6
1980-12-06,8.6,-5.6
1998-12-07,9.2,-7.3
1981-12-08,9.4,-6.8
1998-12-09,11.2,-5.7
1967-12-10,0.8,-6.4
1967-12-11,0.4,-6.8
1967-12-12,3.4,-7
1969-12-13,5.6,-7.6
1967-12-14,7,-8.4
2001-12-15,0.7,-9.2
2001-12-16,6.7,-10.2
1967-12-17,10,-8.6
1967-12-18,8.2,-8.8
1967-12-19,4.6,-8.8
2009-12-20,4.5,-8.2
1961-12-21,11,-8.2
1998-12-22,12,-7.5
1990-12-23,8,-6
1970-12-24,2.8,-9.6
1970-12-25,5,-10.4
2001-12-26,3,-10.5
1970-12-27,-0.2,-10
1970-12-28,2.8,-10
2001-12-29,9,-8.7
1964-12-30,9,-6.6
1970-12-31,0.4,-9.8
