fecha,maxima,minima
1980-12-01,12,-1.4
1980-12-02,11.2,-4.2
1980-12-03,11.6,-3.6
1964-12-04,19.2,-1
1980-12-05,13.6,-1.4
1980-12-06,12,-2.6
1980-12-07,12.4,-2.4
1973-12-08,16.2,0
1970-12-09,13.8,-2
1956-12-10,14.8,-1
1967-12-11,9.6,-2
1967-12-12,11,-2.4
1967-12-13,9.8,-4.8
1969-12-14,13.8,-0.6
1988-12-15,15.4,-1.6
1988-12-16,14.6,-0.6
1967-12-17,12.6,-0.8
1967-12-18,14.8,-2
1967-12-19,14,-1.6
1988-12-20,15.2,-0.6
1979-12-21,9.8,-0.8
1979-12-22,9,-4.8
1970-12-23,13,-0.6
1970-12-24,9.8,-2.4
1970-12-25,11.8,-4.6
1970-12-26,6.6,-2.2
1994-12-27,13.2,-2.5
1969-12-28,13.4,-1
1980-12-29,15.2,-0.6
1964-12-30,12.5,-1.5
1984-12-31,14.8,-2.6
