fecha,maxima,minima
1987-12-01,15,-1.6
1980-12-02,9.6,-1
1980-12-03,11.4,-1
2017-12-04,15.6,-0.7
1990-12-05,16,-0.4
1978-12-06,16,-0.2
1974-12-07,15.6,0
1980-12-08,9.8,-1.4
1980-12-09,11.6,-2
1980-12-10,13.4,1.2
1980-12-11,14.6,-1
1980-12-12,13.8,-1.2
1980-12-13,13.8,-1.2
2007-12-14,14.1,-1.3
1990-12-15,13.4,-2
2005-12-16,13.7,-1.1
2010-12-17,13.4,-1.3
2007-12-18,14.5,-1.8
2009-12-19,8.3,-1.3
2009-12-20,11.2,-3.1
1985-12-21,16.2,-2
2005-12-22,13.5,-2.2
2005-12-23,14.9,-2.7
1982-12-24,11,-1.6
1982-12-25,15.8,-2.2
2010-12-26,12.2,-1.7
2010-12-27,13.5,-2.5
2001-12-28,15,-1.4
2005-12-29,10.8,-2.2
1999-12-30,12.6,0
1991-12-31,14,-1.8
