date,month,city,day,temp,year
2002-02-01,Febrero,Ourense,1,18.8,2002
1993-02-01,Febrero,Ourense,1,18.4,1993
2004-02-01,Febrero,Ourense,1,18.4,2004
1995-02-01,Febrero,Ourense,1,18,1995
2001-02-01,Febrero,Ourense,1,17.2,2001
1973-02-01,Febrero,Ourense,1,17,1973
1975-02-01,Febrero,Ourense,1,17,1975
2013-02-01,Febrero,Ourense,1,16.5,2013
2017-02-01,Febrero,Ourense,1,16.5,2017
1997-02-01,Febrero,Ourense,1,16.4,1997
2004-02-02,Febrero,Ourense,2,19.6,2004
2002-02-02,Febrero,Ourense,2,19,2002
1993-02-02,Febrero,Ourense,2,17.6,1993
2005-02-02,Febrero,Ourense,2,17.6,2005
2000-02-02,Febrero,Ourense,2,17.4,2000
1973-02-02,Febrero,Ourense,2,17,1973
1985-02-02,Febrero,Ourense,2,16.6,1985
1999-02-02,Febrero,Ourense,2,16.6,1999
1979-02-02,Febrero,Ourense,2,16.4,1979
1990-02-02,Febrero,Ourense,2,16.4,1990
2004-02-03,Febrero,Ourense,3,21.4,2004
1989-02-03,Febrero,Ourense,3,18.4,1989
2000-02-03,Febrero,Ourense,3,17,2000
2011-02-03,Febrero,Ourense,3,16.8,2011
1987-02-03,Febrero,Ourense,3,16.6,1987
1997-02-03,Febrero,Ourense,3,16.6,1997
1985-02-03,Febrero,Ourense,3,16.4,1985
1993-02-03,Febrero,Ourense,3,16.2,1993
1995-02-03,Febrero,Ourense,3,16,1995
2010-02-03,Febrero,Ourense,3,15.9,2010
2004-02-04,Febrero,Ourense,4,22.8,2004
1977-02-04,Febrero,Ourense,4,18.4,1977
2016-02-04,Febrero,Ourense,4,17.8,2016
1982-02-04,Febrero,Ourense,4,17.6,1982
2013-02-04,Febrero,Ourense,4,17.2,2013
1979-02-04,Febrero,Ourense,4,16.6,1979
1985-02-04,Febrero,Ourense,4,16.6,1985
1989-02-04,Febrero,Ourense,4,16.6,1989
2010-02-04,Febrero,Ourense,4,16.6,2010
1998-02-04,Febrero,Ourense,4,16.4,1998
2004-02-05,Febrero,Ourense,5,23.8,2004
2000-02-05,Febrero,Ourense,5,20.4,2000
1982-02-05,Febrero,Ourense,5,20,1982
2019-02-05,Febrero,Ourense,5,18.7,2019
2016-02-05,Febrero,Ourense,5,18.3,2016
1980-02-05,Febrero,Ourense,5,17.6,1980
1985-02-05,Febrero,Ourense,5,17.6,1985
1989-02-05,Febrero,Ourense,5,17.4,1989
1990-02-05,Febrero,Ourense,5,17.4,1990
1995-02-05,Febrero,Ourense,5,17.4,1995
2008-02-06,Febrero,Ourense,6,21,2008
2004-02-06,Febrero,Ourense,6,19.6,2004
1982-02-06,Febrero,Ourense,6,18.4,1982
1992-02-06,Febrero,Ourense,6,18.4,1992
2014-02-06,Febrero,Ourense,6,18,2014
1995-02-06,Febrero,Ourense,6,17.8,1995
1997-02-06,Febrero,Ourense,6,17.8,1997
2017-02-06,Febrero,Ourense,6,17.6,2017
2011-02-06,Febrero,Ourense,6,17.4,2011
1998-02-06,Febrero,Ourense,6,17.2,1998
2008-02-07,Febrero,Ourense,7,22.5,2008
2006-02-07,Febrero,Ourense,7,19.5,2006
1990-02-07,Febrero,Ourense,7,19,1990
2011-02-07,Febrero,Ourense,7,18.6,2011
1992-02-07,Febrero,Ourense,7,18.5,1992
2002-02-07,Febrero,Ourense,7,18.4,2002
1995-02-07,Febrero,Ourense,7,18.2,1995
1979-02-07,Febrero,Ourense,7,18,1979
1993-02-07,Febrero,Ourense,7,18,1993
2004-02-07,Febrero,Ourense,7,18,2004
2008-02-08,Febrero,Ourense,8,22.3,2008
1987-02-08,Febrero,Ourense,8,20.2,1987
2004-02-08,Febrero,Ourense,8,20,2004
1998-02-08,Febrero,Ourense,8,19.6,1998
2006-02-08,Febrero,Ourense,8,19,2006
1997-02-08,Febrero,Ourense,8,18.8,1997
2007-02-08,Febrero,Ourense,8,18.4,2007
2011-02-08,Febrero,Ourense,8,18.1,2011
1992-02-08,Febrero,Ourense,8,18,1992
1995-02-08,Febrero,Ourense,8,17.6,1995
2008-02-09,Febrero,Ourense,9,22.4,2008
2004-02-09,Febrero,Ourense,9,19.6,2004
1997-02-09,Febrero,Ourense,9,19.4,1997
2000-02-09,Febrero,Ourense,9,19.4,2000
1998-02-09,Febrero,Ourense,9,19.2,1998
1990-02-09,Febrero,Ourense,9,18.6,1990
2009-02-09,Febrero,Ourense,9,18.5,2009
2015-02-09,Febrero,Ourense,9,17.9,2015
1982-02-09,Febrero,Ourense,9,17.4,1982
