fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1977-09-01,Septiembre,1,12.4,13.3,1977,1963
1956-09-02,Septiembre,2,11.4,14,1956,1963
1956-09-03,Septiembre,3,11.8,12.6,1956,1965
1965-09-04,Septiembre,4,11.6,13.2,1965,1956
1965-09-05,Septiembre,5,12.3,12.4,1965,1967
1965-09-06,Septiembre,6,12.6,13.4,1965,1972
1952-09-07,Septiembre,7,11.8,13,1952,1963
1952-09-08,Septiembre,8,12.4,13.8,1952,1954
1952-09-09,Septiembre,9,12,13.6,1952,1954
1965-09-10,Septiembre,10,12.6,13,1965,1963
1956-09-11,Septiembre,11,11,12,1956,1965
1970-09-12,Septiembre,12,10.8,12,1970,1965
1970-09-13,Septiembre,13,10.2,11.4,1970,1976
1976-09-14,Septiembre,14,11.2,11.6,1976,1952
1967-09-15,Septiembre,15,11.8,12,1967,1976
1975-09-16,Septiembre,16,8.6,11.8,1975,1952
1975-09-17,Septiembre,17,10.4,10.6,1975,1967
1969-09-18,Septiembre,18,9,9.6,1969,1975
1969-09-19,Septiembre,19,9,9.8,1969,1968
1971-09-20,Septiembre,20,11,11.4,1971,1969
1971-09-21,Septiembre,21,11.6,11.8,1971,1952
1971-09-22,Septiembre,22,12,12,1971,1994
1969-09-23,Septiembre,23,10.6,11,1969,1967
1972-09-24,Septiembre,24,10.4,11,1972,1969
1973-09-25,Septiembre,25,10.4,10.6,1973,1969
1953-09-26,Septiembre,26,10.6,11,1953,1982
1962-09-27,Septiembre,27,11.2,11.2,1962,1982
1993-09-28,Septiembre,28,10,10.6,1993,1953
1952-09-29,Septiembre,29,10.5,11.2,1952,1968
1974-09-30,Septiembre,30,9,11.6,1974,1952
