fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1992-09-01,Septiembre,1,5.4,6,1992,1963
1965-09-02,Septiembre,2,5,5.7,1965,1963
1956-09-03,Septiembre,3,2.8,4,1956,1965
1968-09-04,Septiembre,4,5.2,5.6,1968,1974
1965-09-05,Septiembre,5,5.4,5.5,1965,1976
1965-09-06,Septiembre,6,4.4,5,1965,2000
2008-09-07,Septiembre,7,4.4,6,2008,1984
1967-09-08,Septiembre,8,5,5.7,1967,2017
1967-09-09,Septiembre,9,5,6.2,1967,1996
2017-09-10,Septiembre,10,3.7,5.4,2017,2002
1965-09-11,Septiembre,11,2.6,4.4,1965,1970
2008-09-12,Septiembre,12,2.1,3,2008,1965
2008-09-13,Septiembre,13,3,3.9,2008,1976
1976-09-14,Septiembre,14,3.6,5.3,1976,2012
1988-09-15,Septiembre,15,3.4,3.8,1988,1954
2017-09-16,Septiembre,16,2.9,3,2017,1954
2017-09-17,Septiembre,17,2.4,3.1,2017,1972
1994-09-18,Septiembre,18,2,2,1994,2015
2005-09-19,Septiembre,19,1.2,2.5,2005,2015
2005-09-20,Septiembre,20,2,4.1,2005,2015
2005-09-21,Septiembre,21,2.5,2.8,2005,1974
1979-09-22,Septiembre,22,3.8,3.8,1979,2005
1979-09-23,Septiembre,23,2.5,3.5,1979,1994
1973-09-24,Septiembre,24,1.5,2.4,1973,1993
1973-09-25,Septiembre,25,1.6,2,1973,1984
2002-09-26,Septiembre,26,2.6,3.3,2002,2014
2008-09-27,Septiembre,27,2.1,2.1,2008,2022
2007-09-28,Septiembre,28,1,1.3,2007,1993
1974-09-29,Septiembre,29,1,3.6,1974,1968
1974-09-30,Septiembre,30,0.4,1.9,1974,2022
