fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1981-09-01,Septiembre,1,17.0,17.4,1981,1974
1956-09-02,Septiembre,2,15.5,17.0,1956,1974
1956-09-03,Septiembre,3,15.2,16.2,1956,1965
1984-09-04,Septiembre,4,17.0,17.2,1984,1965
1963-09-05,Septiembre,5,17.5,18.2,1963,2002
1954-09-06,Septiembre,6,17.3,17.4,1954,1956
1972-09-07,Septiembre,7,16.4,17.5,1972,1965
1965-09-08,Septiembre,8,16.5,17.4,1965,1995
1965-09-09,Septiembre,9,16.4,16.8,1965,1972
1965-09-10,Septiembre,10,15.5,16.6,1965,1972
1993-09-11,Septiembre,11,16.6,17.0,1993,1965
1952-09-12,Septiembre,12,16.1,16.6,1952,1993
1965-09-13,Septiembre,13,15.4,16.2,1965,1995
1952-09-14,Septiembre,14,14.3,16.8,1952,1969
1952-09-15,Septiembre,15,13.8,15.0,1952,1993
1952-09-16,Septiembre,16,14.0,14.0,1952,1968
1968-09-17,Septiembre,17,15.0,15.0,1968,1969
1968-09-18,Septiembre,18,14.6,14.6,1968,1975
1968-09-19,Septiembre,19,13.4,14.4,1968,1995
1995-09-20,Septiembre,20,14.0,14.6,1995,1968
1995-09-21,Septiembre,21,14.2,15.0,1995,2007
2007-09-22,Septiembre,22,10.1,15.8,2007,1995
1996-09-23,Septiembre,23,15.0,15.2,1996,1994
1994-09-24,Septiembre,24,14.0,15.0,1994,1979
1993-09-25,Septiembre,25,13.4,14.4,1993,1956
1993-09-26,Septiembre,26,14.4,14.6,1993,1956
1981-09-27,Septiembre,27,11.4,13.6,1981,1995
1965-09-28,Septiembre,28,13.6,14.6,1965,1991
1965-09-29,Septiembre,29,13.0,13.8,1965,1981
1991-09-30,Septiembre,30,13.6,13.6,1991,1993
