fecha,primero,yearprimera
2019-07-12,36.3,2019
1966-07-13,35.8,1966
2015-07-14,36.3,2015
2015-07-15,36.4,2015
1964-07-16,35.6,1964
1964-07-17,35.8,1964
2019-07-12,36.3,2019
1966-07-13,35.8,1966
2015-07-14,36.3,2015
2015-07-15,36.4,2015
1964-07-16,35.6,1964
1964-07-17,35.8,1964
