fecha,primero,yearprimera
2006-07-12,35.5,2006
2006-07-13,34.3,2006
1971-07-14,33,1971
2019-07-15,33.5,2019
2018-07-16,35.1,2018
2006-07-17,33.6,2006
2006-07-12,35.5,2006
2006-07-13,34.3,2006
1971-07-14,33,1971
2019-07-15,33.5,2019
2018-07-16,35.1,2018
2006-07-17,33.6,2006
