fecha,primero,yearprimera
2019-07-12,36.2,2019
2017-07-13,36.9,2017
2015-07-14,35.7,2015
2015-07-15,35.2,2015
1978-07-16,34.4,1978
1991-07-17,33.8,1991
2019-07-12,36.2,2019
2017-07-13,36.9,2017
2015-07-14,35.7,2015
2015-07-15,35.2,2015
1978-07-16,34.4,1978
1991-07-17,33.8,1991
