fecha,primero,yearprimera
1974-07-12,37,1974
1975-07-13,39,1975
2015-07-14,37.5,2015
2005-07-15,38.4,2005
1978-07-16,39.5,1978
1964-07-17,39.2,1964
1974-07-12,37,1974
1975-07-13,39,1975
2015-07-14,37.5,2015
2005-07-15,38.4,2005
1978-07-16,39.5,1978
1964-07-17,39.2,1964
