fecha,primero,yearprimera
2005-07-12,38.8,2005
2005-07-13,38.4,2005
2015-07-14,38.6,2015
1996-07-15,38.2,1996
2017-07-16,39.4,2017
2006-07-17,41.6,2006
2005-07-12,38.8,2005
2005-07-13,38.4,2005
2015-07-14,38.6,2015
1996-07-15,38.2,1996
2017-07-16,39.4,2017
2006-07-17,41.6,2006
