fecha,primero,yearprimera
2003-07-12,36.5,2003
2001-07-13,37.6,2001
2018-07-14,35.7,2018
2005-07-15,36.5,2005
1994-07-16,39.2,1994
1994-07-17,38.2,1994
2003-07-12,36.5,2003
2001-07-13,37.6,2001
2018-07-14,35.7,2018
2005-07-15,36.5,2005
1994-07-16,39.2,1994
1994-07-17,38.2,1994
