fecha,primero,yearprimera
2003-07-12,35.5,2003
1975-07-13,35.8,1975
2005-07-14,36.2,2005
1964-07-15,36.2,1964
1964-07-16,36.8,1964
1964-07-17,36.6,1964
2003-07-12,35.5,2003
1975-07-13,35.8,1975
2005-07-14,36.2,2005
1964-07-15,36.2,1964
1964-07-16,36.8,1964
1964-07-17,36.6,1964
