fecha,primero,yearprimera
2019-07-12,38.1,2019
1966-07-13,37,1966
1992-07-14,36.6,1992
2015-07-15,38.2,2015
2014-07-16,37.6,2014
1954-07-17,37.2,1954
2019-07-12,38.1,2019
1966-07-13,37,1966
1992-07-14,36.6,1992
2015-07-15,38.2,2015
2014-07-16,37.6,2014
1954-07-17,37.2,1954
