fecha,primero,yearprimera
2017-07-12,42.6,2017
2017-07-13,43.5,2017
2017-07-14,42.8,2017
1975-07-15,40.6,1975
1978-07-16,41.4,1978
1978-07-17,41.6,1978
2017-07-12,42.6,2017
2017-07-13,43.5,2017
2017-07-14,42.8,2017
1975-07-15,40.6,1975
1978-07-16,41.4,1978
1978-07-17,41.6,1978
