fecha,primero,yearprimera
2021-07-12,41,2021
2010-07-13,38,2010
1950-07-14,40.8,1950
2019-07-15,39.1,2019
1975-07-16,36.8,1975
2005-07-17,40.4,2005
2021-07-12,41,2021
2010-07-13,38,2010
1950-07-14,40.8,1950
2019-07-15,39.1,2019
1975-07-16,36.8,1975
2005-07-17,40.4,2005
