fecha,primero,yearprimera
2017-07-12,43.6,2017
2017-07-13,43.3,2017
1991-07-14,43.8,1991
2015-07-15,42.9,2015
1975-07-16,43.2,1975
1991-07-17,44.2,1991
2017-07-12,43.6,2017
2017-07-13,43.3,2017
1991-07-14,43.8,1991
2015-07-15,42.9,2015
1975-07-16,43.2,1975
1991-07-17,44.2,1991
