fecha,primero,yearprimera
1957-07-12,39.8,1957
1952-07-13,38.4,1952
1952-07-14,38,1952
1975-07-15,39.8,1975
1978-07-16,36,1978
2012-07-17,39.7,2012
1957-07-12,39.8,1957
1952-07-13,38.4,1952
1952-07-14,38,1952
1975-07-15,39.8,1975
1978-07-16,36,1978
2012-07-17,39.7,2012
