fecha,primero,yearprimera
1966-07-12,41.6,1966
2017-07-13,43.2,2017
2017-07-14,41.9,2017
2015-07-15,40.4,2015
1991-07-16,40.6,1991
1991-07-17,40.4,1991
1966-07-12,41.6,1966
2017-07-13,43.2,2017
2017-07-14,41.9,2017
2015-07-15,40.4,2015
1991-07-16,40.6,1991
1991-07-17,40.4,1991
