fecha,primero,yearprimera
1989-07-12,34,1989
2006-07-13,36.5,2006
1989-07-14,35,1989
1981-07-15,35.6,1981
2006-07-16,36.1,2006
2006-07-17,39.5,2006
1989-07-12,34,1989
2006-07-13,36.5,2006
1989-07-14,35,1989
1981-07-15,35.6,1981
2006-07-16,36.1,2006
2006-07-17,39.5,2006
