fecha,primero,yearprimera
2019-07-12,35.4,2019
2017-07-13,34.6,2017
2015-07-14,35.1,2015
2015-07-15,35.3,2015
2017-07-16,35.7,2017
2017-07-17,35.9,2017
2019-07-12,35.4,2019
2017-07-13,34.6,2017
2015-07-14,35.1,2015
2015-07-15,35.3,2015
2017-07-16,35.7,2017
2017-07-17,35.9,2017
