fecha,primero,yearprimera
1961-07-12,41.2,1961
1963-07-13,36,1963
1968-07-14,37.4,1968
1962-07-15,39.4,1962
2018-07-16,36.4,2018
2009-07-17,38.2,2009
1961-07-12,41.2,1961
1963-07-13,36,1963
1968-07-14,37.4,1968
1962-07-15,39.4,1962
2018-07-16,36.4,2018
2009-07-17,38.2,2009
