fecha,primero,yearprimera
1952-07-12,35.3,1952
1952-07-13,44.2,1952
1952-07-14,33.5,1952
2015-07-15,33.2,2015
2016-07-16,33.3,2016
1984-07-17,32.8,1984
1952-07-12,35.3,1952
1952-07-13,44.2,1952
1952-07-14,33.5,1952
2015-07-15,33.2,2015
2016-07-16,33.3,2016
1984-07-17,32.8,1984
