fecha,primero,yearprimera
2019-07-12,38.8,2019
2017-07-13,39.7,2017
2017-07-14,39.6,2017
2015-07-15,39.4,2015
1991-07-16,38.5,1991
1991-07-17,38.8,1991
2019-07-12,38.8,2019
2017-07-13,39.7,2017
2017-07-14,39.6,2017
2015-07-15,39.4,2015
1991-07-16,38.5,1991
1991-07-17,38.8,1991
