fecha,primero,yearprimera
2019-07-12,38.9,2019
2003-07-13,38,2003
2015-07-14,38.5,2015
2015-07-15,38.5,2015
1978-07-16,39.6,1978
1978-07-17,39.8,1978
2019-07-12,38.9,2019
2003-07-13,38,2003
2015-07-14,38.5,2015
2015-07-15,38.5,2015
1978-07-16,39.6,1978
1978-07-17,39.8,1978
