fecha,primero,yearprimera
1990-07-12,36.2,1990
1975-07-13,39.6,1975
1969-07-14,38.4,1969
2007-07-15,35.6,2007
1986-07-16,34,1986
2017-07-17,38.4,2017
1990-07-12,36.2,1990
1975-07-13,39.6,1975
1969-07-14,38.4,1969
2007-07-15,35.6,2007
1986-07-16,34,1986
2017-07-17,38.4,2017
